Geneid	SRR21709663
653604	20
8370	1
105371405	4
126961	0
8337	17
337873	15
723790	56
333932	0
554313	1
8349	2219
8338	8
317772	1
51027	426
9900	2342
10262	2217
10903	454
56957	1290
105373477	0
11311	1326
51177	5712
81611	1620
23632	16
51107	4465
79630	468
148523	362
54460	2932
9129	1088
23248	1278
80222	1587
102465529	0
1893	2830
100874054	12
54507	684
105371437	7
100422997	0
574406	1
4170	8039
2029	5079
55204	1124
84072	0
1520	223
1513	142756
405	1685
9869	800
29956	9353
8416	190
55793	646
58497	382
149428	12
54964	246
56882	1889
10962	4659
126626	235
10500	257
100534012	0
79626	2
388695	278
79005	14
29765	7
6944	1163
8394	2482
5710	4890
57592	1061
5298	3256
5993	1488
8991	756
5692	6061
23126	1099
57530	30
7286	2441
693139	0
81609	1812
11189	0
284485	19
65005	942
51686	87
11022	490
339398	0
6097	0
100191040	15
100132111	26
284486	55
117145	759
6281	1867
441908	0
6282	13753
100131107	0
126637	0
7062	0
126638	0
388697	13
2312	53
339400	42
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	2
353141	0
353140	0
26239	0
353139	8
199834	0
100129271	0
448834	4
353137	0
353135	4
353134	0
353133	0
353132	0
353131	0
448835	0
4184	2
3713	191
163778	0
6698	0
6707	0
6699	1
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	2
149018	0
574414	0
4014	0
114771	0
57115	0
6280	0
6283	0
6279	0
338324	4
645922	0
6278	0
6277	51416
6276	8
6275	297
101928034	7
6274	28
6273	101
140576	7287
57402	1
6284	4379
6271	32
26097	1777
23557	1228
3608	4042
100189015	0
4881	23
102466879	0
65123	61
11000	8
343052	0
105371448	0
57459	93
9909	1546
200186	1029
27173	5442
102465441	0
148327	78
10899	3610
5872	5367
6232	7742
91181	2
100847024	0
7170	10649
100126346	0
388701	0
25912	6957
9898	7035
10456	2848
89872	1
57198	7290
3570	635
126669	2
126668	0
55585	2805
100874097	0
1141	4
103	7006
3782	14
10654	2277
57326	8290
90780	1198
101928120	6
6464	15534
1163	671
100423020	0
80308	1329
55891	0
51043	1859
127579	12
149095	4
100505666	19
8751	10663
1945	136
1944	74
1942	112
55974	1773
54344	1511
200185	2676
80128	384
4582	124
693235	3
7059	4705
4580	530
2630	173
2629	27
10712	2
10067	48
1196	0
57657	0
5313	0
2224	6771
284618	4
23623	1053
55870	1722
693140	0
645682	0
645676	33
55154	726
55249	1091
7818	2997
100129405	67
54856	1164
23208	3226
6016	1140
22889	1214
677823	0
677771	0
339403	0
9181	4861
102465442	0
105371729	4
6746	3408
56893	2261
28956	1606
57111	0
92312	70
4000	34980
64218	18
9673	1722
11243	181
100527963	0
632	0
79957	51
23381	6167
84283	272
